PartitionKey,RowKey,Longitude,Latitude
"Toba Tek Singh, Toba Tek Singh District, Punjab, Pakistan","toba tek singh district, punjab, pakistan",72.483,30.971
"Toccoa, GA, United States","toccoa, georgia, us, united states",-83.333,34.577
"Tocqueville-en-Caux, France","tocqueville-en-caux, fr, france",0.908,49.782
"Todabhim 321611, Rajasthan, India","todabhim, todabhim tehsil, gangapur city district, rajasthan, 321611, india",76.813,26.907
"Todee, Liberia","new, todee, 蒙特塞拉多县, 利比里亚",-10.485,6.596
"Todee, Montserrado, Liberia","new, todee, montserrado county, liberia",-10.484,6.628
"Todi, Italy","todi, it, italy",12.408,42.78
"Tohana 125106, Haryana, India","tohana, fatehabad district, haryana, 125106, india",75.729,29.659
"Tohana 125106, Haryana, India","tohana, fatehabad, haryana, 125106, india",75.729,29.659
"Tohana 125106, Haryana, India","tohana, फ़तेहाबाद, haryana, 125106, india",75.729,29.659
"Tohana 125120, Haryana, India","kalwan, ujhana, जीन्द, haryana, 125120, india",75.875,29.637
"Tohana 125133, Haryana, India","jakhal, fatehabad district, haryana, 125133, india",75.767,29.775
"Tohana 125133, Haryana, India","jakhal, fatehabad, haryana, 125133, india",75.791,29.788
"Tohana, Haryana, India","gajuwala, tohana, fatehabad district, haryana, india",75.906,29.707
"Tohana, Haryana, India","samain, tohana, fatehabad district, haryana, india",75.906,29.707
"Tohana, Haryana, India","samain, tohana, fatehabad, haryana, india",75.906,29.707
"Tohana, Haryana, India",tohana,75.906,29.707
"Tohana, Haryana, India","tohana, fatehabad district, haryana, india",75.906,29.707
"Tohana, Haryana, India","tohana, fatehabad, haryana, india",75.906,29.707
"Tohana, Haryana, India","टोहाना, tohana, फ़तेहाबाद, haryana, india",75.906,29.707
"Toka, Naraingarh Tehsil, Haryana, India","toka, haryana, india",77.185,30.525
"Tokyo Fujisawa, Kanto, Japan","fujisawa, kanagawa, japan",140.165,36.125
"Tokyo Kawagoe, Kanto, Japan",kawagoe,139.491,35.918
"Tokyo Kiryu, Kanto, Japan",kiryu,139.34,36.411
"Tokyo Kumagaya, Kanto, Japan",kumagaya,139.386,36.145
"Tokyo Kumagaya, Kanto, Japan","kumagaya, saitama, japan",139.386,36.145
"Tokyo Kumagaya, Kanto, Japan","tokyo kumagaya, kanto, japan",139.386,36.145
"Tokyo Toride, Kanto, Japan","toride, ibaraki prefecture, japan",140.07,35.899
"Tokyo, Kanto, Japan","adachi, tokyo, japan",139.749,35.687
"Tokyo, Kanto, Japan",saitama tokyo,139.749,35.687
"Tokyo, Kanto, Japan",tokyo,139.749,35.687
"Tokyo, Kanto, Japan","tokyo, japan",139.749,35.687
"Tokyo, Kanto, Japan","tokyo, kanto, japan",139.749,35.687
"Tokyo, Kanto, Japan","tokyo, tokyo, japan",139.749,35.687
"Tokyo, Kanto, Japan","tokyo,japan",139.749,35.687
"Tokyo, Kanto, Japan","tokyo,kanto,japan",139.749,35.687
"Toledo, OH, United States","toledo, ohio, us, united states",-83.536,41.655
"Toledo, OH, United States","toledo, us, united states",-83.536,41.655
"Toledo, Spain","toledo, es, spain",-4.025,39.857
"Tolentino, Italy","tolentino, it, italy",13.291,43.214
"Toliyasar, Dungargarh M, Rajasthan, India","toliyasar, sri dungargarh tehsil, bikaner district, rajasthan, india",74.112,28.13
"Tollo, Italy","tollo, it, italy",14.319,42.349
"Tombouctou, Tombouctou, Mali","ber, tombouctou cercle, timbuktu, mali",-3.003,16.779
"Toms River, NJ, United States","toms river, new jersey, us, united states",-74.198,39.953
"Toms River, NJ, United States","toms river, ocean county, new jersey, united states",-74.198,39.953
"Tomsk, Russia","tomsk, городской округ томск, tomsk oblast, siberian federal district, 634000, russia",84.947,56.488
"Tongeren, Belgium","tongeren, be, belgium",5.465,50.781
"Tonk 304001, Rajasthan, India","mehandwas, tonk, tonk tehsil, tonk district, rajasthan, 304001, india",75.785,26.155
"Tonk 304001, Rajasthan, India","tonk, tonk tehsil, tonk district, rajasthan, 304001, india",75.785,26.155
"Tonk 304001, Rajasthan, India","टोंक, tonk tehsil, tonk district, rajasthan, 304001, india",75.785,26.155
"Tonk 304001, Rajasthan, India","टोंक, tonk tehsil, tonk, rajasthan, 304001, india",75.785,26.155
"Tonk 304021, Rajasthan, India","niwai, niwai tehsil, tonk, rajasthan, 304021, india",75.928,26.36
"Tonk 304021, Rajasthan, India","निवाई, niwai tehsil, tonk district, rajasthan, 304021, india",75.928,26.36
"Tonk 304021, Rajasthan, India","निवाई, niwai tehsil, tonk, rajasthan, 304021, india",75.928,26.36
"Tonk Khurd, Madhya Pradesh, India","chobara dhira, tonk khurd tahsil, dewas district, madhya pradesh, india",76.216,23.098
"Tonk Khurd, Madhya Pradesh, India","tonk khurd, tonk khurd tahsil, dewas district, madhya pradesh, india",76.216,23.098
"Tonk, Rajasthan, India","tonk district, rajasthan, india",75.785,26.155
"Tonk, Rajasthan, India","tonk, rajasthan, india",75.785,26.155
"Tonk, Rajasthan, India","टोंक, tonk district, rajasthan, india",75.785,26.155
"Tonneins, France","tonneins, fr, france",0.311,44.39
"Topchanchi, Jharkhand, India","topchanchi, dhanbad district, jharkhand, india",86.195,23.905
"Topeka, KS, United States","topeka, kansas, us, united states",-95.67,39.051
"Topkhane Ka Rasta, Pink City, Jaipur, Rajasthan 302001, India","mahesh hospital, wrf5+4hh, topkhane ka rasta, chandpole bazar, chandpole, pink city, jaipur, rajasthan 302001, topkhane ka rasta, bani park, jaipur, jaipur municipal corporation, jaipur tehsil, jaipur district, rajasthan, 302001, india",75.809,26.923
"Topol'ki, Tikhvinskoye, Rossiya","topol’,днепр днепропетровская область",73.92,54.396
"Topoľčany, Slovensko","topoľčany, okres topoľčany, nitriansky kraj, západné slovensko, slovensko",18.172,48.558
"Toppenish, WA 98948, United States","toppenish, wa 98948, usa",-120.322,46.376
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house10ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house11ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house12ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house1ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house2ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house3ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house4ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house5ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house6ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house7ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house8ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","house9ahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","jupiterahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","ketuahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","marsahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","mercuryahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","moonahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","rahuahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","saturnahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","sunahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torbat-e-Jam, Razavi Khorasan Province, Iran","venusahabad, دهستان گل بانو, بخش پائین جام, torbat-e-jam county, razavi khorasan, iran",60.768,35.396
"Torcenay, France","torcenay, fr, france",5.466,47.815
"Torino, Italia","torino, piemonte, italia",7.683,45.068
"Toro, España",toro,-5.395,41.526
"Toronto ON, Canada",toronto,-79.382,43.652
"Toronto ON, Canada","toronto on, canada",-79.382,43.652
"Toronto ON, Canada","toronto, on, canada",-79.382,43.652
"Toronto ON, Canada","toronto, ontario, ca, canada",-79.382,43.652
"Toronto ON, Canada","toronto,toronto on",-79.382,43.652
"Toronto, East York ON, Canada","east york, toronto, golden horseshoe, ontario, canada",-79.338,43.702
"Toronto, OH, United States","toronto, ohio, us, united states",-80.601,40.464
"Toronto, ON, Canada","τορόντο, golden horseshoe, οντάριο, καναδάς",-79.383,43.653
"Torpa 835227, Jharkhand, India","torpa, खूँटी, jharkhand, 835227, india",85.166,23.008
"Torphins, Banchory, United Kingdom","torphins, scotland, gb, united kingdom",-2.623,57.105
"Torquay, United Kingdom","torquay, england, gb, united kingdom",-3.532,50.468
"Torrance, CA, United States","torrance, california, united states",-118.34,33.836
"Torrance, CA, United States","torrance, california, us, united states",-118.34,33.836
"Torrance, CA, United States","torrance,torrance ca",-118.34,33.836
"Torrance, Glasgow, United Kingdom","torrance, scotland, gb, united kingdom",-4.211,55.941
"Torre Annunziata, Italia","torre annunziata, it, italy",14.466,40.751
"Torre Annunziata, Italy","torre, it, italy",14.466,40.751
"Torremaggiore, Italy","torremaggiore, it, italy",15.293,41.687
"Torres Novas, Portugal","torres novas, pt, portugal",-8.541,39.478
"Torres, Spain","torres, es, spain",-3.51,37.786
"Torrette, Ancona, Italy","torrette, it, italy",13.454,43.61
"Torreón, Coahuila de Zaragoza, Mexico","torreón, coahuila, méxico",-103.453,25.54
"Tortona, Italy","tortona, it, italy",8.865,44.897
"Torun, Poland","torun, pl, poland",18.606,53.015
"Torun, Poland","toruń, kuyavian-pomeranian voivodeship, poland",18.606,53.015
"Toruń, Polska","toruń, województwo kujawsko-pomorskie, polska",18.606,53.015
"Tosham 125040, Haryana, India","tosham, bhiwani, haryana, 125040, india",75.918,28.871
"Tosham, Haryana, India","tosham, bhiwani district, haryana, india",75.918,28.871
"Tosham, Haryana, India","tosham, bhiwani, haryana, india",75.918,28.871
"Totamba, Maharashtra, India","totamba tanda, dipanaik tanda, kinwat, nanded district, maharashtra, india",78,19.316
"Touaytet Zahle, Beqaa, Lebanon","zahle, zahlé district, beqaa governorate, 1801, lebanon",35.844,33.857
"Toucy, France","toucy, fr, france",3.293,47.736
"Toulon, France","toulon, fr, france",5.931,43.125
"Toulon, France","toulon, var, provence-alpes-côte d'azur, france métropolitaine, france",5.931,43.125
"Toulouse, France",toulouse,1.445,43.604
"Toulouse, France","toulouse, fr, france",1.445,43.604
"Toulouse, France","toulouse, france",1.445,43.604
"Toulouse, France","toulouse, haute-garonne, occitanie, france métropolitaine, france",1.445,43.604
"Touques, France","touques, fr, france",0.102,49.344
"Tourcoing, France","tourcoing, fr, france",3.16,50.723
"Tournai, Belgium","tournai, be, belgium",3.388,50.606
"Tournon, France","tournon, savoie, fr, france",6.318,45.643
"Tournus, France","tournus, fr, france",4.908,46.566
"Tours, France","tours, fr, france",0.689,47.39
"Touvois, France","touvois, fr, france",-1.685,46.901
"Tral 192123, Jammu & Kashmir, India","tral, pulwama, jammu and kashmir, 192123, india",75.114,33.932
"Trapani, Italy","trapani, it, italy",12.515,38.019
"Trappes, France","trappes, fr, france",1.999,48.779
"Traunstein, Germany","traunstein, de, germany",12.645,47.87
"Travagliato, Italy","travagliato, it, italy",10.079,45.523
"Traversetolo, Italy","traversetolo, it, italy",10.381,44.64
"Tremonton, UT, United States","tremonton, utah, us, united states",-112.166,41.712
"Trenggalek, Jawa Timur 66311, Indonesia","trenggalek, jawa timur, jawa, 66311, indonesia",111.707,-8.064
"Trento, Italy","trento, it, italy",11.119,46.067
"Trenton, MI 48183, United States","trenton, wayne county, michigan, 48183, united states",-83.219,42.138
"Trenton, NJ, USA",trentonmercercountynewjerseyunitedstates,-74.76,40.221
"Trenton, NJ, United States","trenton, new jersey, us, united states",-74.76,40.221
"Trenton, NJ, United States","trenton, nj, usa",-74.76,40.221
"Trets, France","trets, fr, france",5.684,43.448
"Treviglio, Italy","treviglio, it, italy",9.59,45.521
"Treviso, Italy","treviso, it, italy",12.242,45.666
"Trezzo sull'Adda, Italia","trezzo sull'adda, it, italy",9.52,45.608
"Tribenigaṅj 852139, Bihār, Bhārat","त्रिवेणीगंज, tribeniganj, सुपौल, bihar, 852139, india",86.888,26.129
"Trichiana, Borgo Valbelluna, Italy","trichiana, it, italy",12.133,46.074
"Trichy, East Chinthamani, Melachinthamani, Tiruchirappalli, Tamil Nadu 620002, India","tiruchi semicircular ring road, ward 62, trichy zone iv, trichy corporation limits, sattanur, srirangam, tiruchirappalli district, tamil nadu, 620021, india",78.697,10.837
"Triel-sur-Seine, France","triel-sur-seine, fr, france",2.003,48.981
"Trier, Germany","trier, de, germany",6.647,49.754
"Trieste, Italia","trieste, friuli-venezia giulia, italia",13.779,45.654
"Trieste, Italy","trieste, it, italy",13.779,45.654
"Trincomalee, Eastern, Sri Lanka","trincomalee, trincomalee district, eastern province, 32100, sri lanka",81.229,8.584
"Trincomalee, Sri Lanka","trincomalee, trincomalee district, eastern province, 32100, ශ්‍රී ලංකාව இலங்கை",81.215,8.587
"Trinidad & Tobago, Trinidad & Tobago",trinidad and tobago,-61.517,10.658
"Trinidad, CO, United States","trinidad, colorado, us, united states",-104.507,37.168
"Trinity, TX, United States","trinity, texas, us, united states",-95.375,30.945
"Trinity, TX, United States","trinity, us, united states",-95.375,30.945
"Tripath, Sakaldiha, Uttar Pradesh, India",tripata,83.201,25.348
"Tripoli, Lebanon","tripoli, tripoli district, north governorate, 1300, lebanon",35.836,34.435
"Tripoli, North, Lebanon","tripoli, lebanon",35.842,34.427
"Tripoli, Tripoli, Libya","tripoli, libya",13.173,32.892
"Tripura, India","tripura, india",91.743,23.745
"Trith-Saint-Léger, France","trith-saint-léger, fr, france",3.485,50.324
"Trittenheim, Germany","trittenheim, de, germany",6.9,49.823
"Trivières, La Louvière, Belgium","trivières, be, belgium",4.145,50.447
"Troina, Italy","troina, it, italy",14.592,37.787
"Trolak, Sungkai, Perak, Malaysia","trolak,perak,malaysia",101.345,3.93
"Trondheim, Norge","trondheim, trøndelag, norway",10.398,63.435
"Tronica City, Ghaziabad, Uttar Pradesh, India","tronica city, ghaziabad, ग़ाज़ियाबाद ज़िला, uttar pradesh, india",77.261,28.785
"Tropea, Italy","tropea, it, italy",15.896,38.679
"Trouville-sur-Mer, France","trouville-sur-mer, fr, france",0.081,49.366
"Trowbridge, United Kingdom","trowbridge, england, gb, united kingdom",-2.208,51.32
"Troy, AL, United States","troy, alabama, us, united states",-85.972,31.81
"Troy, NY, United States","city of troy, rensselaer county, new york, united states",-73.691,42.728
"Troy, NY, United States","troy, new york, us, united states",-73.691,42.728
"Troy, OH, United States","troy, ohio, us, united states",-84.208,40.042
"Troyes, France",troyes,4.075,48.298
"Troyes, France","troyes, aube, grand est, france métropolitaine, france",4.075,48.298
"Troyes, France","troyes, fr, france",4.075,48.298
"Troyes, France","troyes, france",4.075,48.298
"Troyes, France","troyes,france",4.075,48.298
"Truckee, CA, United States","truckee, nevada county, california, united states",-120.184,39.328
"Trujillo, Perú","trujillo, la libertad, perú",-79.029,-8.112
"Trujillo, Venezuela","estado trujillo, venezuela",-70.432,9.375
"Truro, United Kingdom","truro, cornwall, england, united kingdom",-5.051,50.263
"Trutnov, Česko","trutnov, okres trutnov, královéhradecký kraj, severovýchod, česko",15.913,50.561
"Tryon, NC, United States","tryon, north carolina, us, united states",-82.238,35.209
"Tréguier, France","tréguier, fr, france",-3.224,48.787
"Trévières, France","trevieres, fr, france",-0.905,49.31
"Três Corações, Brasil","três corações, br, brazil",-45.253,-21.694
"Três de Maio, Brasil","três de maio, br, brazil",-54.234,-27.777
"Tsami Karatasou 5, Athina 117 42, Greece","νορβηγικό ινστιτούτο της αθήνας, 5-7, τσάμη καρατάσου, γαργαρέττα, 1η κοινότητα αθηνών, αθήνα, δήμος αθηναίων, περιφερειακή ενότητα κεντρικού τομέα αθηνών, περιφέρεια αττικής, αποκεντρωμένη διοίκηση αττικής, 117 42, ελλάδα",23.727,37.967
"Tsentral'no-Mis'kyi district, Makiivka, Donetsk Oblast, Ukraine, 86100","макеевка, центрально-городской район, макеевский городской совет, донецкая область, 86100-86180, украина",37.974,48.061
"Tualatin, OR 97062, United States","tualatin, washington county, oregon, 97062, united states",-122.77,45.373
"Tucson, AZ, United States","tucson, arizona, us, united states",-110.971,32.222
"Tucson, AZ, United States","tucson, us, united states",-110.971,32.222
"Tucson, AZ, United States","tucson,tucson az",-110.971,32.222
"Tucunduva, Brazil","tucunduva, br, brazil",-54.437,-27.662
"Tuem, Pernem, Goa, India","chc, tuem pernem, mdr19, murmusem, pernem, north goa, goa, india",73.802,15.658
"Tufanganj-I 736156, West Bengal, India","736156, tufanganj - i, cooch behar district, west bengal, india",89.661,26.24
"Tufanganj-I, West Bengal, India","tufanganj - i, cooch behar district, west bengal, india",89.668,26.31
"Tughlakabad Institutional Area, Sangam Vihar New Delhi, Delhi, India","karkardooma institutional area, vivek vihar tehsil, shahdara, delhi, india",77.245,28.513
"Tulanga Khurd, Patur, Maharashtra, India","tulanga kh, पातूर, akola district, maharashtra, india",76.796,20.532
"Tulare, CA, United States","tulare, california, us, united states",-119.345,36.202
"Tulcea, Jud. Tulcea, România","tulcea, românia",28.805,45.177
"Tulia, TX, United States","tulia, texas, us, united states",-101.759,34.536
"Tuljapur 413602, Maharashtra, India","kunki, jalkot, latur district, maharashtra, 413546, india",76.277,17.813
"Tuljapur, Amravati Taluka, Maharashtra, India","tuljapur, धामणगाव रेल्वे, अमरावती जिल्हा, maharashtra, india",77.881,21.035
"Tuljapur, Dhamangaon, Maharashtra, India","tuljapur, dhamangaon railway, amravati district, maharashtra, india",78.194,20.881
"Tuljapur, Maharashtra, India","malumbra, tuljapur, dharashiv district, maharashtra, india",76.068,18.023
"Tuljapur, Maharashtra, India","omerga, tuljapur, dharashiv district, maharashtra, india",76.068,18.023
"Tuljapur, Maharashtra, India","savantwadi 2, tuljapur, dharashiv district, maharashtra, india",76.068,18.023
"Tuljapur, Maharashtra, India","tamalwadi, tuljapur, dharashiv district, maharashtra, india",76.068,18.023
"Tuljapur, Maharashtra, India","tuljapur, dharashiv district, maharashtra, 413600, india",76.068,18.023
"Tuljapur, Maharashtra, India","tuljapur, dharashiv district, maharashtra, india",76.068,18.023
"Tulle, France","tulle, fr, france",1.768,45.265
"Tulsa, OK, United States","tulsa, oklahoma",-95.992,36.155
"Tulsa, OK, United States","tulsa, oklahoma, us, united states",-95.992,36.155
"Tulsa, OK, United States","tulsa, tulsa county, oklahoma, united states",-95.992,36.155
"Tulsa, OK, United States","tulsa,ok,usa",-95.992,36.155
"Tulsi Marg, Pokhara 33700, Nepal","gandaki hospital, tulasi marg, pokhara-11, pokhara, कास्की, गण्डकी प्रदेश, 33709, नेपाल",83.993,28.218
"Tulsipur, Rapti, Nepal","tulsipur ward no. 13, tulsipur, dang, nepal",82.468,28.335
"Tulsipur, Rapti, Nepal","tulsipur, dang, 22412, nepal",82.468,28.335
"Tulsipur, Uttar Pradesh, India","tulsipur, balrampur district, uttar pradesh, india",82.415,27.532
"Tulungagung, Jawa Timur, Indonesia","tulungagung, jawa timur, jawa, indonesia",111.907,-8.073
"Tuluá, Colombia","tuluá, centro, valle del cauca, rap pacífico, colombia",-76.197,4.084
"Tumakuru 572101, Karnataka, India","tumakuru, tumkur taluk, tumakuru, karnataka, 572101, india",77.102,13.347
"Tumakuru 572103, Karnataka, India","tumakuru, tumkur taluk, tumakuru district, karnataka, 572101, india",77.129,13.318
"Tumakuru Taluka 572128, Karnataka, India","tumakuru, karnataka, 572128, india",77.093,13.472
"Tumakuru Taluka 572128, Karnataka, India","tumakuru, tumakuru district, karnataka, 572128, india",77.093,13.472
"Tumakuru Taluka 572128, Karnataka, India","tumakuru, ತುಮಕೂರು ಜಿಲ್ಲೆ, karnataka, 572128, india",77.093,13.472
"Tumakuru Taluka 572140, Karnataka, India","urdigere, tumkur taluk, tumakuru, karnataka, 572140, india",77.208,13.372
"Tumakuru Taluka, Karnataka, India","572224, tipaturu taluk, tumakuru district, karnataka, india",77.029,13.31
"Tumakuru Taluka, Karnataka, India","tipaturu, tipaturu taluk, tumakuru, karnataka, 572200, india",77.029,13.31
"Tumakuru, Karnataka, India","tumakuru,karnataka,india",77.102,13.347
"Tumsar, Maharashtra, India","tumsar city, tumsar taluka, bhandara district, maharashtra, india",79.748,21.392
"Tumsar, Maharashtra, India","tumsar city, tumsar taluka, bhandara, maharashtra, india",79.746,21.381
"Tumsar, Maharashtra, India",tumsar mh tumsar,79.746,21.381
"Tumsar, Maharashtra, India","तुमसर तहसील, bhandara, maharashtra, india",79.746,21.381
"Tundi 828142, Jharkhand, India","tundi, धनबाद, jharkhand, 828142, india",86.462,24.015
"Tundla 283204, Uttar Pradesh, India","tundla, firozabad district, uttar pradesh, 283204, india",78.363,27.239
"Tundla 283204, Uttar Pradesh, India","tundla, firozabad, uttar pradesh, 283204, india",78.239,27.219
"Tundla 283204, Uttar Pradesh, India","tundla, फ़िरोज़ाबाद, uttar pradesh, 283204, india",78.363,27.239
"Tuni 533401, Andhra Pradesh, India","tuni, kakinada, andhra pradesh, 533401, india",82.543,17.361
"Tunis, Tunisia","tunis, tn, tunisia",10.187,36.8
"Tunis, Tunisia","tunis, tunisia",10.187,36.8
"Tunja, Colombia","tunja, centro, boyacá, rap (especial) central, 150001, colombia",-73.361,5.523
"Tupelo, MS, United States","tupelo, mississippi, us, united states",-88.703,34.257
"Tupelo, MS, United States","tupelo,ms,unitedstates",-88.703,34.257
"Tupungato Mendoza, Argentina","tupungato, ar, argentina",-69.145,-33.366
"Turaiyur Taluka, Tamil Nadu, India","துறையூர், thuraiyur, திருச்சிராப்பள்ளி மாவட்டம், tamil nadu, india",78.627,11.152
"Turbigo, Italy","turbigo, it, italy",8.74,45.53
"Turekela 767039, Odisha, India","kantabanji, balangir district, odisha, 767039, india",82.83,20.556
"Turibari, Mal Block, West Bengal, India","turibari, mal, jalpaiguri district, west bengal, india",88.646,26.917
"Turin, Italy","torino, it, italy",7.683,45.068
"Turin, Italy",turin,7.683,45.068
"Turin, Italy","turin, it, italy",7.683,45.068
"Turkmenistan, Turkmenistan",turkmenistan,58.39,37.95
"Turku, Finland","turku, turku sub-region, southwest finland, south-western finland, mainland finland, finland",22.249,60.452
"Turnhout, Belgium","turnhout, be, belgium",4.95,51.323
"Turriff, United Kingdom","turriff, scotland, gb, united kingdom",-2.47,57.539
"Turture, Palungtar, Nepal","turture, bhanu, तनहुँ, गण्डकी प्रदेश, 34008, नेपाल",84.463,28.035
"Tuscaloosa, AL, United States","tuscaloosa, alabama, us, united states",-87.566,33.211
"Tuscarawas, OH, United States","tuscarawas, ohio, us, united states",-81.634,40.799
"Tutzing, Germany","tutzing, de, germany",11.28,47.91
"Tuzla, Bosnia-Herzegovina","kop, šići, city of tuzla, tuzla canton, federation of bosnia and herzegovina, bosnia and herzegovina",18.672,44.538
"Tv. Jorn. Valdete Agra, 63 - Passarinho, Recife - PE, 52390-010, Brazil","jaboatão dos guararapes, região geográfica imediata do recife, região metropolitana do recife, região geográfica intermediária do recife, pernambuco, região nordeste, brasil",-34.932,-7.987
"Tv. Niterói - Bangu, Rio de Janeiro - RJ, 21852-222, Brazil","niterói, região geográfica imediata do rio de janeiro, região metropolitana do rio de janeiro, região geográfica intermediária do rio de janeiro, rio de janeiro, região sudeste, brasil",-43.497,-22.86
"Tv. Niterói - Bangu, Rio de Janeiro - RJ, 21852-222, Brazil","niterói, região geográfica imediata do rio de janeiro, região metropolitana do rio de janeiro, região geográfica intermediária do rio de janeiro, rio de janeiro, southeast region, brazil",-43.497,-22.86
"Tweed, NSW, 2485, Australia","tweed heads, tweed shire council, new south wales, 2485, australia",153.542,-28.172
"Two Harbors, MN, United States","two harbors, minnesota, us, united states",-91.677,47.026
"Tybee Island, GA, United States","tybee island, georgia, us, united states",-80.849,31.992
"Tyler, MN, United States","tyler, minnesota, us, united states",-96.135,44.278
"Tyler, TX, United States","tyler, texas, us, united states",-95.301,32.351
"Tylertown, MS, United States","tylertown, mississippi, us, united states",-90.141,31.117
"Tyniecka 122, 30-376 Kraków, Poland","tyniecka 122,краків мала польща",19.858,50.03
"Târgoviște, Jud. Dâmbovița, România","târgoviște, romania",25.457,44.927
"Târgoviște, România","târgoviște, dâmbovița, românia",25.457,44.927
"Târgu Jiu, România","târgu jiu, gorj, românia",23.271,45.042
"Târgu Neamț, Jud. Neamț, România","targu neamt, neamț, romania",26.365,47.206
"Târgu Secuiesc, Jud. Covasna, România","târgu secuiesc, covasna, romania",26.138,46.002
"Tétouan, Tanger-Tetouan-Al Hoceïma, Royaume du Maroc","tétouan, باشوية تطوان, tetouan province, tangier-tetouan-al hoceima, morocco",-5.372,35.567
"Tübingen, Germany","tübingen, de, germany",9.052,48.523
"Türkiye, Türkiye",turkey,32.862,39.897
"Türkiye, Türkiye",türkiye,32.862,39.897
"Türkiye, Türkiye","türkiye, türkiye",32.862,39.897
"Türkiye, Türkiye","türkiye,türkiye",32.862,39.897
"Tāndliānwāla, Faisalabad, Punjab, Pakistan","tandlianwala, tandlianwala tehsil, faisalabad district, faisalabad division, punjab, pakistan",73.138,31.037
"Tīrthahallī 577432, Karnaatak, Bhārat","tirthahalli, tirthahalli taluk, shimoga district, karnataka, 577432, india",75.238,13.695
"Từ Sơn, Bắc Ninh, Việt Nam",tu,105.962,21.118
"Uberlandia, Brazil",uberlândia,-48.262,-18.91
"Uboldo, Italy","uboldo, it, italy",9.005,45.616
"Ubon Ratchathani, Ubon Ratchathani Province, Thailand","ubon ratchathani, th, thailand",104.856,15.23
"Uccle, Brussels, Belgium","uccle, be, belgium",4.354,50.811
"Uchana 126115, Haryana, India","uchana, jind district, haryana, 126115, india",76.144,29.393
"Uchana 126115, Haryana, India","uchana, जीन्द, haryana, 126115, india",76.106,29.434
"Uchana 126116, Haryana, India","dumerkha kalan, uchana, jind district, haryana, 126116, india",76.128,29.589
"Uchana 126116, Haryana, India","dumerkha kalan, uchana, जीन्द, haryana, 126116, india",76.128,29.589
"Uchana, Haryana, India","ujhana, जीन्द, haryana, india",76.179,29.467
